player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,year,fantasyPts,ptsPerSnap,ptsPerTouch
Larry Fitzgerald,1724,WR,ARZ,16.0,9.433,10.333,66.733,48.3,15.333,32.667,1,3.967,3.333,-0.203,48.0,1,0.333,84.133,74.367,75.467,,74.467,1.233,7.667,2.333,37.0,0.133,1.0,608.0,2.0,38.8,82.333,93.867,570.0,70.4,424.0,95.367,122.333,6.0,28.267,175.667,874.667,280.667,3.333,10.6,1.513,2018,179.4,0.2,2.39
Larry Fitzgerald,1724,WR,ARZ,16.0,8.614,7.857,69.8,52.0,14.0,28.286,0,1.7,1.429,-0.076,43.429,1,0.714,87.771,78.729,72.514,64.4,72.829,0.871,5.571,3.286,46.714,0.514,3.286,614.286,2.0,42.514,78.143,93.2,572.286,79.657,488.0,92.986,111.857,4.857,19.429,120.429,834.286,327.143,4.171,10.657,1.449,2019,100.9,0.14,1.87
Laviska Shenault,61220,WR,JAX,14.0,6.6,16.0,75.3,72.2,13.0,18.0,0,4.9,3.0,-0.03,33.0,15,0.0,75.7,82.7,71.5,,71.8,1.0,4.0,0.0,36.0,0.0,0.0,404.0,1.0,44.8,58.0,96.0,388.0,27.5,111.0,119.0,77.0,5.0,68.6,277.0,600.0,300.0,5.2,10.3,1.55,2020,129.0,0.19,1.74
Laviska Shenault,61220,WR,JAX,15.333,6.0,18.667,69.3,20.0,5.667,12.667,0,10.767,7.667,-0.083,31.0,15,0.667,49.5,61.5,66.3,77.7,65.667,0.6,2.667,1.333,50.667,1.067,5.333,461.333,2.333,42.667,61.333,93.8,432.0,47.7,225.667,90.133,89.0,1.667,49.533,223.0,612.667,372.667,6.067,9.967,1.423,2021,72.7,0.35,2.02
Laviska Shenault,61220,WR,CAR,13.429,2.114,16.571,77.929,50.0,3.0,6.571,0,6.671,3.857,0.101,19.0,5,0.286,64.357,71.214,76.986,,77.571,4.943,5.714,0.571,60.0,0.457,2.286,253.143,1.571,45.657,41.714,95.571,238.857,49.871,125.286,102.914,56.429,1.286,43.629,117.286,418.0,351.143,9.686,10.043,2.261,2022,21.5,0.23,0.98
Lil'Jordan Humphrey,42247,WR,DEN,17.0,9.9,3.0,65.0,50.0,1.0,2.0,0,7.1,1.0,0.07,9.0,10,0.0,63.2,72.3,60.4,46.2,58.8,2.1,5.0,0.0,54.0,1.7,4.0,242.0,1.0,50.2,13.0,91.7,222.0,63.6,154.0,129.6,20.0,3.0,34.3,83.0,162.0,98.0,7.5,12.5,0.73,2023,66.3,0.12,2.14
Lil'Jordan Humphrey,42247,WR,DEN,17.667,7.5,6.333,69.733,25.0,1.0,3.333,1,4.433,1.0,-0.023,11.0,10,1.333,72.933,37.833,58.067,74.7,56.733,1.567,4.333,1.333,45.333,2.033,6.0,292.667,3.0,44.267,25.0,92.233,270.0,59.333,172.667,95.8,35.333,1.667,39.1,115.667,249.333,160.667,6.633,10.5,0.91,2024,34.6,0.11,2.66
Luke McCaffrey,101634,WR,WAS,20.0,8.9,2.0,66.7,33.3,2.0,6.0,0,5.3,1.0,0.22,8.0,32,0.0,68.7,79.8,54.3,65.8,54.3,0.0,0.0,3.0,30.0,0.4,1.0,283.0,0.0,50.9,18.0,94.7,268.0,72.8,206.0,44.0,27.0,0.0,27.2,77.0,168.0,96.0,5.3,9.3,0.63,2024,49.3,0.28,4.48
Mack Hollins,11873,WR,MIA,15.0,14.6,0.0,45.5,0.0,0.0,1.0,2,16.7,2.0,-0.04,7.0,17,0.0,45.7,71.9,49.5,67.6,50.2,0.0,0.0,0.0,20.0,0.8,2.0,243.0,5.0,44.6,10.0,91.4,222.0,30.9,75.0,63.6,22.0,0.0,69.1,168.0,125.0,37.0,3.7,12.5,0.56,2019,39.6,0.14,2.48
Mack Hollins,11873,WR,MIA,13.667,11.267,0.0,57.833,57.1,2.667,5.0,0,16.1,2.667,0.073,7.0,17,0.667,41.767,39.167,55.3,73.9,53.333,0.4,0.667,0.0,29.333,1.067,2.0,189.0,1.667,49.733,14.0,92.6,174.667,23.5,46.333,86.6,24.0,0.667,76.1,142.0,159.0,35.667,2.7,11.5,0.967,2020,60.3,0.18,4.31
Mack Hollins,11873,WR,MIA,15.0,14.371,0.0,53.357,50.0,2.286,4.429,0,16.957,2.857,0.06,9.286,17,0.286,39.843,58.5,56.9,67.1,55.486,0.686,1.429,0.571,49.714,0.686,1.429,212.429,1.286,48.571,14.0,93.114,197.714,20.529,43.857,95.171,26.286,2.571,78.557,166.571,195.571,39.857,2.929,14.014,1.009,2021,154.8,0.15,2.54
Mack Hollins,11873,WR,LV,16.143,13.629,2.857,60.0,40.0,4.571,10.714,0,11.057,3.571,0.021,23.571,23,0.143,55.629,70.229,61.371,77.9,59.243,0.457,1.286,2.0,57.714,0.629,2.857,458.0,4.286,46.471,38.857,93.571,428.714,16.171,69.143,93.729,62.429,3.571,83.257,387.286,483.143,135.0,3.257,13.029,1.116,2022,43.1,0.13,2.39
Mack Hollins,11873,WR,ATL,14.571,13.786,1.429,62.171,60.0,3.714,7.714,0,4.4,1.571,-0.136,16.429,2,0.0,72.229,75.714,63.443,66.1,62.729,0.529,1.143,1.0,52.143,0.571,1.857,313.429,2.714,44.871,28.571,94.871,295.571,21.643,57.429,93.0,45.429,1.714,77.771,254.714,372.429,98.714,3.357,13.671,1.366,2023,98.8,0.14,3.19
Mack Hollins,11873,WR,BUF,17.571,14.043,1.286,64.257,58.3,5.714,10.429,0,2.486,1.143,0.066,24.0,4,0.0,79.371,77.1,62.771,62.4,63.743,3.343,15.857,0.429,46.571,0.371,1.429,423.143,3.0,47.829,33.857,93.957,395.857,27.4,114.286,111.929,52.714,4.0,69.257,293.0,445.714,108.0,3.171,13.357,1.209,2024,113.4,0.17,2.41
Malik Heath,124173,WR,GB,13.0,9.3,0.0,62.5,44.4,4.0,9.0,0,11.8,2.0,0.27,6.0,12,0.0,51.2,73.7,60.1,28.9,59.2,1.7,2.0,0.0,16.0,0.8,1.0,121.0,0.0,48.3,15.0,96.7,117.0,32.2,39.0,89.8,24.0,1.0,66.1,80.0,125.0,36.0,2.4,8.3,1.07,2023,31.7,0.19,3.17
Malik Nabers,146759,WR,NYG,15.0,9.7,18.0,66.1,46.2,18.0,39.0,1,6.8,8.0,-0.16,55.0,21,1.0,71.5,61.8,86.7,,87.1,0.0,0.0,2.0,59.0,0.0,0.0,602.0,6.0,41.3,109.0,92.4,556.0,27.1,163.0,96.6,165.0,7.0,72.6,437.0,1204.0,475.0,4.4,11.0,2.17,2024,57.1,0.26,3.17
Malik Turner,48078,WR,SEA,16.0,12.5,4.0,65.2,,0.0,0.0,0,21.1,4.0,0.11,10.0,29,0.0,29.7,73.3,64.9,80.7,62.0,5.6,9.0,0.0,33.0,4.3,7.0,161.0,1.0,52.0,15.0,88.2,142.0,43.5,70.0,115.3,23.0,1.0,50.9,82.0,245.0,105.0,7.0,16.3,1.73,2019,0.0,0.0,
Malik Washington,97108,WR,MIA,14.0,5.4,2.0,72.2,42.9,3.0,7.0,1,7.1,2.0,-0.01,13.0,17,0.0,64.1,86.2,57.7,64.9,60.8,0.7,2.0,0.0,20.0,0.4,1.0,270.0,2.0,47.9,26.0,95.6,258.0,52.2,141.0,88.1,36.0,0.0,47.0,127.0,223.0,123.0,4.7,8.6,0.86,2024,112.7,0.2,1.79
Marcell Ateman,23670,WR,OAK,7.0,12.0,0.0,50.0,44.4,4.0,9.0,0,11.8,2.0,-0.01,7.0,23,0.0,51.2,73.0,53.5,,54.2,0.0,0.0,0.0,32.0,0.0,0.0,232.0,2.0,44.6,15.0,95.7,222.0,17.7,41.0,76.3,30.0,1.0,82.3,191.0,154.0,34.0,2.3,10.3,0.69,2018,16.6,0.12,3.32
Marcus Johnson,11074,WR,IND,8.0,17.3,0.0,53.1,62.5,5.0,8.0,0,19.0,4.0,-0.16,12.0,14,0.0,30.0,74.2,59.8,,59.0,0.0,0.0,0.0,50.0,0.0,0.0,249.0,1.0,38.1,17.0,94.8,236.0,12.4,31.0,103.3,32.0,2.0,87.6,218.0,277.0,43.0,2.5,16.3,1.17,2019,39.5,0.13,2.82
Marcus Johnson,11074,WR,IND,8.667,17.367,0.0,53.567,71.4,5.0,7.333,0,14.667,2.667,0.013,11.333,14,0.0,43.4,73.2,61.933,,61.867,0.0,0.0,0.667,53.333,0.0,0.0,208.333,0.333,43.767,15.0,94.733,197.333,11.6,24.333,82.3,28.0,0.667,88.4,184.0,262.333,47.0,3.167,17.567,1.343,2020,24.8,0.12,2.25
Markus Wheaton,7860,WR,CHI,11.0,14.2,0.0,17.6,0.0,0.0,5.0,0,0.0,0.0,-0.12,2.0,6,0.0,36.2,65.8,49.8,,51.1,0.0,0.0,1.0,22.0,0.0,0.0,125.0,1.0,36.2,3.0,92.8,116.0,12.8,16.0,15.1,17.0,0.0,87.2,109.0,51.0,3.0,1.0,17.0,0.44,2017,0.0,0.0,
Marquez Callaway,42295,WR,NO,12.0,8.1,2.0,87.5,50.0,2.0,4.0,1,0.0,0.0,0.34,10.0,20,0.0,84.5,83.4,68.0,,68.2,0.0,0.0,0.0,27.0,0.0,0.0,163.0,1.0,60.5,21.0,96.3,157.0,24.5,40.0,103.6,24.0,0.0,75.5,123.0,213.0,59.0,2.8,10.1,1.36,2020,151.8,0.18,3.3
Marquez Callaway,42295,WR,NO,15.333,11.633,4.0,67.033,52.6,7.333,14.0,1,5.333,2.667,0.133,24.667,20,0.0,65.5,81.133,68.867,,69.133,0.4,2.0,0.667,47.667,0.0,0.0,375.0,2.333,50.367,37.667,95.433,357.0,21.5,77.333,104.467,62.0,4.0,78.1,295.667,536.333,115.667,3.0,13.5,1.473,2021,37.8,0.1,2.36
Marquez Callaway,42295,WR,NO,14.0,12.129,2.286,57.3,40.0,5.429,11.714,0,8.629,2.286,0.011,16.857,20,0.0,58.243,78.829,63.629,,63.229,0.171,0.857,1.429,39.286,0.0,0.0,273.286,1.0,48.957,25.286,95.414,260.429,13.271,41.143,72.6,44.857,2.286,86.557,231.286,320.143,71.857,2.657,11.443,1.111,2022,0.0,0.0,
Marquez Valdes-Scantling,47809,WR,GB,16.0,13.8,5.0,56.7,30.8,4.0,13.0,1,9.5,4.0,0.09,23.0,12,0.0,56.2,78.5,60.4,68.0,62.1,0.8,4.0,0.0,60.0,0.4,2.0,507.0,2.0,45.0,38.0,93.9,476.0,46.5,236.0,95.4,67.0,2.0,52.7,267.0,581.0,217.0,5.7,15.3,1.22,2018,84.1,0.16,3.0
Marquez Valdes-Scantling,47809,WR,GB,17.333,15.667,3.0,51.633,15.4,2.667,13.0,0,7.767,2.667,0.097,17.0,12,0.0,62.2,77.167,58.133,,58.367,0.467,2.0,0.667,69.333,0.133,0.667,409.667,1.333,47.067,30.667,93.167,382.0,26.967,120.0,86.733,59.0,2.0,72.567,287.667,500.333,178.333,5.833,16.433,1.32,2019,139.3,0.18,3.76
Marquez Valdes-Scantling,47809,WR,GB,17.714,17.114,2.429,53.786,40.0,4.571,14.143,0,11.671,5.143,0.207,26.714,12,0.571,47.171,51.814,59.543,,60.386,0.486,2.571,1.429,74.286,0.057,0.286,495.0,2.286,50.857,36.571,93.586,463.714,30.357,156.571,103.286,67.571,4.857,69.1,335.857,693.286,246.714,6.671,18.7,1.48,2020,87.0,0.19,3.35
Marquez Valdes-Scantling,47809,WR,GB,14.0,17.971,0.857,53.186,28.6,3.143,10.143,0,5.157,2.286,0.223,22.0,12,0.286,68.771,63.557,63.229,61.6,62.671,0.871,3.286,1.286,75.714,0.171,0.571,397.0,1.0,51.357,30.429,93.0,369.857,29.457,118.571,99.0,57.0,4.0,69.471,274.571,550.857,193.0,6.186,17.686,1.47,2021,122.4,0.16,2.85
Marquez Valdes-Scantling,47809,WR,KC,17.143,16.429,0.857,55.257,40.0,4.857,12.714,0,7.4,3.857,0.236,32.286,16,0.143,62.471,71.686,64.571,,64.786,0.643,3.286,1.143,65.143,0.086,0.286,562.429,1.571,51.729,41.286,93.757,528.429,36.186,209.714,99.786,74.286,4.143,63.014,349.143,704.857,180.571,4.614,17.057,1.357,2022,58.5,0.09,2.79
Marquez Valdes-Scantling,47809,WR,KC,18.714,17.086,1.429,55.557,42.9,3.714,9.286,1,8.029,3.143,0.154,24.571,16,0.571,61.7,49.043,57.729,,58.2,0.286,1.429,1.0,53.286,0.043,0.143,588.714,2.286,50.371,34.286,93.657,551.857,34.371,204.857,92.429,61.571,2.714,65.271,382.286,545.714,126.714,3.786,15.814,1.01,2023,84.5,0.18,4.22
Marquez Valdes-Scantling,47809,WR,NO,16.571,18.214,1.857,50.443,10.0,2.286,9.857,0,11.786,3.286,0.09,19.0,20,0.286,50.471,61.686,59.4,,59.229,0.057,0.429,1.0,61.857,0.0,0.0,451.143,1.143,44.229,26.143,92.843,420.143,27.329,134.143,99.329,50.714,3.429,72.6,316.571,477.0,133.286,5.714,19.071,1.214,2024,32.0,0.09,2.29
Marquise Brown,61568,WR,BLT,15.0,12.6,8.0,69.7,40.0,4.0,10.0,0,5.4,3.0,0.28,30.0,3,0.0,73.0,79.6,72.8,,72.6,0.0,0.0,0.0,83.0,0.0,0.0,405.0,2.0,47.2,53.0,95.8,388.0,34.8,141.0,129.8,76.0,7.0,65.2,264.0,710.0,257.0,4.8,13.4,1.83,2019,183.0,0.23,3.1
Marquise Brown,61568,WR,BLT,17.0,13.533,8.0,65.033,27.3,3.333,10.667,0,7.933,5.667,0.133,38.0,3,0.0,62.6,80.867,74.0,,73.933,0.0,0.0,2.667,74.333,0.0,0.0,497.667,1.333,45.667,63.667,96.0,478.0,26.333,127.0,109.933,98.667,7.667,73.6,370.0,880.0,303.0,4.733,13.8,1.843,2020,228.3,0.25,2.48
Marquise Brown,61568,WR,BLT,16.429,12.657,8.0,65.3,50.0,6.571,14.857,0,6.943,5.857,0.069,39.714,3,1.714,68.886,51.8,70.914,,70.943,0.114,0.571,2.857,59.857,0.0,0.0,588.714,2.286,46.2,79.286,95.486,562.0,29.229,172.143,99.857,121.714,6.714,70.686,415.714,953.143,356.143,4.543,12.257,1.71,2021,156.0,0.2,2.29
Marquise Brown,61568,WR,ARZ,14.0,12.114,5.143,64.814,64.7,9.286,16.429,0,5.543,4.429,-0.071,36.0,1,1.429,74.657,47.471,69.8,,70.057,0.057,0.286,5.429,50.857,0.0,0.0,564.286,2.143,42.586,74.143,94.671,534.429,32.129,180.571,78.6,114.286,4.571,67.6,382.143,831.0,299.143,3.986,11.229,1.547,2022,134.7,0.17,2.54
Marquise Brown,61568,WR,ARZ,13.714,12.314,4.857,58.957,23.8,7.286,19.429,1,5.314,3.429,-0.154,33.286,1,0.714,74.943,63.571,67.914,,68.614,0.029,0.143,4.143,43.857,0.0,0.0,528.429,3.286,41.571,61.286,93.157,492.714,25.914,138.857,74.214,103.0,4.0,73.843,388.286,674.571,221.714,3.543,11.071,1.356,2023,18.1,0.4,2.01
Marquise Brown,61568,WR,KC,8.571,11.471,1.857,53.371,25.0,3.571,10.714,0,6.043,1.857,-0.027,18.286,16,0.143,69.7,71.357,66.486,,66.486,0.0,0.0,2.429,29.857,0.0,0.0,287.0,1.429,43.0,32.143,93.157,266.857,36.029,85.571,59.029,57.571,1.571,63.857,200.857,345.857,122.571,4.314,10.514,1.271,2024,137.7,0.25,2.81
Marquise Goodwin,7859,WR,SF,16.0,16.0,6.0,56.6,50.0,11.0,22.0,1,9.7,6.0,0.09,46.0,28,0.0,48.3,80.5,77.1,,76.5,0.0,0.0,2.0,83.0,0.0,0.0,508.0,5.0,47.0,56.0,97.2,494.0,25.2,128.0,88.0,99.0,2.0,74.4,378.0,962.0,193.0,3.4,17.2,1.95,2017,87.4,0.2,3.24
Marquise Goodwin,7859,WR,SF,12.667,14.867,3.333,56.267,37.5,5.667,12.667,0,6.033,2.667,0.063,28.0,28,0.667,65.1,40.233,67.5,,68.033,0.267,0.667,3.333,72.333,0.0,0.0,345.333,2.333,46.733,34.0,95.267,330.667,23.267,82.0,83.933,60.333,3.333,76.067,261.333,584.0,151.0,4.933,17.2,1.71,2018,38.1,0.14,2.93
Marquise Goodwin,7859,WR,CHI,13.429,13.8,1.429,54.171,40.0,4.714,11.143,1,2.586,1.143,-0.019,18.857,6,0.857,75.957,31.757,64.643,,66.071,0.114,0.286,2.0,59.571,0.0,0.0,294.857,1.571,43.743,26.0,94.429,279.429,16.657,52.286,80.6,47.571,2.0,82.829,241.143,429.143,112.714,4.514,16.343,1.476,2021,90.2,0.21,3.11
Marquise Goodwin,7859,WR,SEA,13.0,12.214,2.0,62.586,50.0,3.857,8.571,0,4.543,1.286,0.03,16.429,29,0.429,72.129,53.957,63.671,65.8,64.429,0.229,0.714,1.429,45.571,0.171,0.571,292.857,1.0,47.086,24.429,93.986,275.286,40.129,123.857,105.214,39.0,3.143,59.129,166.714,367.0,111.143,4.529,15.114,1.336,2022,14.0,0.11,1.75
Martavis Bryant,8753,WR,PIT,16.0,16.2,8.0,61.2,43.5,10.0,23.0,0,7.1,4.0,0.19,32.0,25,0.0,68.2,82.8,68.9,,69.4,0.2,1.0,2.0,51.0,0.0,0.0,516.0,3.0,51.1,52.0,93.2,481.0,12.0,62.0,92.3,85.0,4.0,87.4,451.0,681.0,200.0,3.8,13.1,1.42,2017,47.9,0.22,2.18
Marvin Hall,11440,WR,ATL,16.0,11.2,0.0,52.6,0.0,0.0,7.0,1,9.1,1.0,0.06,5.0,2,0.0,78.0,83.1,55.9,,56.8,0.0,0.0,0.0,47.0,0.0,0.0,122.0,2.0,48.7,10.0,95.9,117.0,13.9,17.0,96.2,19.0,1.0,86.1,105.0,149.0,57.0,5.7,14.9,1.27,2018,39.8,0.31,4.97
Marvin Hall,11440,WR,CLV,13.333,15.733,0.0,56.267,33.3,1.333,6.333,0,15.167,3.0,0.027,8.333,8,0.0,45.467,78.1,56.9,,56.8,0.0,0.0,0.0,64.333,0.0,0.0,212.667,0.667,48.033,15.333,94.767,201.0,15.767,34.333,107.133,27.0,1.667,84.233,178.333,251.0,55.667,3.967,16.167,1.25,2020,2.0,0.12,2.0
Marvin Harrison,145056,WR,ARZ,17.0,14.2,1.0,54.4,42.1,16.0,38.0,0,1.6,1.0,0.09,43.0,1,1.0,78.8,45.4,77.7,,77.2,0.0,0.0,4.0,60.0,0.0,0.0,579.0,2.0,51.0,62.0,93.8,543.0,25.9,150.0,88.5,114.0,8.0,74.1,429.0,885.0,149.0,2.4,14.3,1.63,2024,125.8,0.22,3.07
Marvin Jones,7158,WR,DET,16.0,16.1,9.0,58.1,51.4,18.0,35.0,2,6.2,4.0,0.07,44.0,11,0.0,71.4,80.6,76.3,65.0,75.8,0.3,2.0,3.0,58.0,0.1,1.0,674.0,5.0,46.3,61.0,92.9,626.0,11.3,76.0,110.9,105.0,9.0,88.4,596.0,1101.0,196.0,3.2,18.0,1.76,2017,115.8,0.22,3.31
Marvin Jones,7158,WR,DET,11.333,15.9,4.333,58.9,44.4,8.667,17.667,0,5.667,2.667,0.11,32.667,11,0.0,78.0,78.667,73.367,,72.933,0.1,0.667,2.333,45.333,0.033,0.333,468.0,4.333,46.433,43.667,93.767,438.0,14.567,64.667,104.633,74.333,6.333,85.333,402.667,705.667,134.0,3.0,15.667,1.573,2018,193.9,0.24,3.03
Marvin Jones,7158,WR,DET,12.286,14.643,5.286,64.614,64.5,15.143,25.286,1,5.057,2.857,0.139,37.429,11,0.0,77.829,79.771,73.1,,73.886,0.329,2.0,3.857,46.286,0.014,0.143,512.571,3.571,46.871,54.143,93.443,478.571,25.786,134.571,105.243,83.286,7.857,73.714,375.429,747.571,121.429,2.314,13.914,1.549,2019,227.8,0.24,3.0
Marvin Jones,7158,WR,DET,14.143,13.657,5.429,66.271,57.7,14.857,25.0,0,4.943,3.429,0.121,45.286,11,0.0,78.157,80.871,73.157,65.6,74.557,0.543,3.714,4.0,43.571,0.057,0.571,589.286,2.571,47.5,66.143,93.229,548.857,29.971,181.286,104.757,99.286,8.429,69.343,404.0,854.0,161.0,2.414,13.043,1.551,2020,180.2,0.18,2.47
Marvin Jones,7158,WR,JAX,16.143,12.9,4.286,65.471,53.3,16.286,29.0,1,4.314,3.286,0.006,44.714,15,0.0,80.243,81.514,70.471,76.4,72.4,0.443,3.0,3.571,37.857,0.2,1.429,649.714,3.286,45.971,72.286,93.429,607.0,30.286,196.143,94.614,110.571,6.143,69.2,450.429,866.143,146.286,2.029,12.0,1.43,2021,116.9,0.17,2.54
Marvin Jones,7158,WR,JAX,17.429,13.814,2.286,60.271,58.8,12.429,22.0,1,7.943,4.857,0.06,38.286,15,0.0,67.771,80.314,64.2,67.4,65.157,0.186,1.286,3.143,36.714,0.214,1.286,617.857,2.0,47.9,60.286,94.629,584.286,20.471,129.857,84.214,99.143,4.714,79.329,486.714,708.286,128.571,2.143,11.729,1.2,2022,8.4,0.05,1.68
Marvin Mims,122937,WR,DEN,16.0,15.2,4.0,68.8,28.6,2.0,7.0,0,4.3,1.0,-0.12,9.0,10,0.0,73.7,62.8,63.1,,64.6,0.0,0.0,1.0,60.0,0.0,0.0,264.0,1.0,41.2,22.0,92.8,245.0,28.4,75.0,105.9,32.0,1.0,70.8,187.0,377.0,156.0,7.1,17.1,1.54,2023,129.5,0.44,2.49
Marvin Mims,122937,WR,DEN,17.333,9.933,6.0,73.533,25.0,1.333,5.0,0,4.567,1.667,0.113,13.0,10,0.667,74.767,67.933,66.767,70.7,70.067,0.267,0.667,1.667,82.0,0.267,0.667,240.0,0.333,46.133,34.667,94.4,226.333,33.733,80.333,119.767,46.667,4.333,56.933,138.333,469.0,374.0,10.233,14.1,2.093,2024,89.0,0.24,1.82
Mason Tipton,109617,WR,NO,11.0,12.9,1.0,58.3,75.0,3.0,4.0,0,12.5,2.0,-0.14,2.0,20,0.0,51.8,73.7,48.0,,47.6,0.0,0.0,0.0,15.0,0.0,0.0,254.0,1.0,38.7,14.0,93.7,238.0,27.2,69.0,67.9,24.0,0.0,72.4,184.0,99.0,29.0,2.1,7.1,0.42,2024,20.4,0.07,1.36
Mecole Hardman,42683,WR,KC,19.0,9.2,8.0,71.4,66.7,4.0,6.0,1,3.2,1.0,0.28,19.0,16,0.0,79.4,47.2,68.1,,68.7,0.8,3.0,0.0,83.0,0.0,0.0,377.0,1.0,48.9,30.0,88.3,333.0,50.1,189.0,153.3,42.0,6.0,48.5,183.0,567.0,332.0,11.1,18.9,1.7,2019,124.1,0.25,2.76
Mecole Hardman,42683,WR,KC,19.0,9.467,4.667,67.933,20.0,2.0,5.333,0,9.4,5.0,0.273,24.333,16,0.667,56.267,61.267,68.7,,68.5,0.6,2.333,0.0,60.333,0.0,0.0,415.0,2.333,50.433,42.667,92.433,384.333,52.033,216.333,127.767,63.333,5.333,46.9,194.333,606.333,361.333,8.833,14.833,1.587,2020,144.9,0.23,2.16
Mecole Hardman,42683,WR,KC,19.571,8.114,11.143,72.143,25.0,2.0,6.857,0,7.229,4.429,0.254,32.143,16,0.857,63.429,50.257,69.557,,69.586,0.886,4.429,0.571,56.143,0.0,0.0,476.143,1.0,51.386,56.571,93.786,447.571,51.329,244.143,117.329,78.0,4.0,47.129,224.429,725.0,489.714,8.757,13.271,1.617,2021,93.8,0.31,3.23
Mecole Hardman,42683,WR,KC,13.571,7.971,6.143,73.829,66.7,1.857,4.714,0,7.329,3.286,0.296,23.286,16,0.429,57.529,68.043,68.886,,67.886,0.614,2.571,0.286,42.714,0.0,0.0,341.429,0.429,50.657,41.571,92.986,319.429,51.4,175.429,126.114,56.571,3.857,46.671,159.714,497.429,316.571,7.129,11.8,1.527,2022,27.7,0.18,1.73
Mecole Hardman,42683,WR,KC,13.429,7.814,4.571,71.614,33.3,1.429,3.714,0,7.971,2.286,0.014,15.429,16,0.714,58.771,41.714,61.057,,63.571,0.614,1.714,1.286,47.571,0.0,0.0,227.714,0.571,42.586,28.714,92.429,211.571,53.457,119.857,94.271,39.571,2.143,43.814,102.143,310.286,201.143,6.5,10.3,1.403,2023,33.2,0.29,1.95
Michael Crabtree,4933,WR,OAK,14.0,11.0,7.0,58.6,44.8,13.0,29.0,2,9.4,6.0,0.04,35.0,23,1.0,59.2,43.9,72.0,,71.7,0.0,0.0,2.0,41.0,0.0,0.0,413.0,7.0,45.1,58.0,92.3,381.0,20.8,86.0,95.4,99.0,8.0,78.7,325.0,618.0,196.0,3.4,10.7,1.62,2017,132.7,0.17,2.46
Michael Crabtree,4933,WR,BLT,16.0,11.2,7.0,56.133,41.2,9.0,21.0,1,14.067,9.333,0.027,36.333,3,0.333,39.333,67.967,66.2,,65.233,0.133,0.667,2.0,34.333,0.0,0.0,520.333,5.0,44.633,56.667,92.767,483.0,15.667,78.667,86.733,101.0,6.0,84.1,440.333,636.0,156.667,2.733,11.233,1.347,2018,6.2,0.2,1.55
Michael Gallup,26075,WR,DAL,18.0,14.2,3.0,50.6,30.4,7.0,23.0,0,6.8,3.0,0.1,26.0,9,0.0,51.8,78.3,62.7,,62.2,0.0,0.0,2.0,49.0,0.0,0.0,529.0,1.0,45.0,41.0,92.1,487.0,11.9,63.0,79.4,81.0,3.0,88.1,466.0,644.0,197.0,4.8,15.7,1.32,2018,212.7,0.25,3.22
Michael Gallup,26075,WR,DAL,15.333,13.733,7.667,56.133,53.1,13.667,29.0,0,13.267,9.667,0.193,42.0,9,0.0,36.667,79.967,70.233,,70.333,0.0,0.0,2.0,57.667,0.0,0.0,537.0,1.0,49.733,57.667,93.767,503.667,12.967,69.667,95.0,101.667,5.0,87.033,467.333,952.667,287.667,4.933,16.433,1.88,2019,173.3,0.17,2.94
Michael Gallup,26075,WR,DAL,15.714,13.143,6.714,58.457,52.9,11.0,22.143,0,11.743,8.143,0.094,43.143,9,0.0,41.6,80.157,67.986,,68.486,0.0,0.0,0.857,56.143,0.0,0.0,604.429,1.0,48.857,58.429,95.214,576.429,9.157,53.286,100.771,99.571,5.0,90.843,551.143,890.0,267.286,4.571,15.214,1.571,2020,91.5,0.18,2.61
Michael Gallup,26075,WR,DAL,11.714,12.529,3.714,60.071,50.0,10.714,20.857,1,9.9,5.571,0.08,32.857,9,0.0,53.729,78.886,71.457,,71.571,0.0,0.0,0.286,48.0,0.0,0.0,464.429,1.0,48.814,46.286,94.114,439.143,8.3,38.143,99.457,77.143,3.429,91.7,426.286,653.286,191.571,4.0,13.743,1.474,2021,105.4,0.14,2.7
Michael Gallup,26075,WR,DAL,14.0,12.5,2.286,57.257,47.6,9.857,20.143,0,8.514,4.143,0.074,29.429,9,0.0,59.357,78.529,66.214,,65.843,0.0,0.0,2.857,35.0,0.0,0.0,487.286,0.429,48.8,43.571,94.986,464.143,7.757,37.286,80.786,76.286,4.143,92.243,450.0,516.143,140.571,3.186,11.786,1.131,2022,87.8,0.14,2.58
Michael Pittman,29049,WR,IND,14.0,8.5,6.0,68.2,20.0,1.0,5.0,0,8.2,4.0,0.16,25.0,14,1.0,61.5,37.0,62.8,,62.3,0.0,0.0,1.0,45.0,0.0,0.0,431.0,8.0,48.8,45.0,95.6,412.0,25.3,109.0,95.1,66.0,1.0,74.7,322.0,593.0,331.0,7.4,13.2,1.44,2020,236.6,0.24,2.54
